Segmento,Record Name,matches,Relation id
5,chile,14,1220
5,chile,12,1221
5,chile,16,1222
5,chile,11,1223
5,chile,13,1224
5,chile,6,1225
5,chile,11,1226
5,CHILE,6,1227
5,chile,11,1228
5,chile,6,1229
5,chile,15,1230
5,chile,7,1231
5,chile,16,1232
5,chino tuerto,6,1234
5,chino,7,1235
5,chorito,5,1241
5,chris bastidas a,10,1242
5,christian berlin,9,1244
5,christian montes,12,1247
5,christian montes,12,1248
5,christian rebolledo,6,1251
5,christian,7,1253
5,christy,6,1254
5,chuki,18,1255
5,chupa la caesa,6,1257
5,chupalo,9,1258
5,chupalp,5,1262
5,cielo,6,1265
5,cinemark,8,1268
5,claro,13,1274
5,clasico universitario,7,1275
5,claudia brevis,8,1276
5,claudia,5,1283
5,claudina,7,1286
5,clicktoris,6,1292
5,cliford getz,10,1293
5,clinamen,10,1294
5,club deportivo universidad catolica,7,1295
5,clubpenguin,6,1297
5,cm  nnnn,8,1298
5,coño,5,1300
5,coati,8,1301
5,coati,8,1302
5,cochayuyo,5,1304
5,cocondrilo,5,1306
5,coco,8,1307
5,coito,9,1311
5,Colchagua,9,1313
5,COLECTIVIDAD,13,1314
5,COLECTIVIDAD,13,1315
5,COLECTIVIDAD,14,1316
5,COLECTIVIDAD,14,1317
5,colectividad,14,1318
5,colectividad,14,1319
5,colectividad,14,1320
5,colo colo,8,1326
5,colocolo,10,1327
5,colombia,11,1329
5,colombia,6,1330
5,colombia,6,1331
5,colombia,13,1332
5,colon,7,1333
5,COLOR,6,1334
5,cometa,6,1337
5,como es el espacio,12,1347
5,como estas,12,1348
5,como logro la paz interior,5,1350
5,como puedo evitar el deseo que tengo de matar flaites,7,1352
5,como ser feliz,7,1355
5,computadora,8,1359
5,computadores,7,1360
5,comunismo,6,1365
5,comunismo,8,1366
5,concepcion,7,1369
5,concepcion,7,1370
5,conchetumare,6,1372
5,conchetumare,5,1373
5,conchetumare,5,1374
5,condon,8,1375
5,conjutivitis,9,1384
5,connie,5,1389
5,constanza contreras,6,1391
5,constanza guell,7,1393
5,constanza suazo,10,1394
5,CONSTELACIONES FAMILIARES,8,1397
5,CONSTELACIONES FAMILIARES,8,1398
5,consuelo salinas monsalve,16,1399
5,consuelo salinas,8,1400
5,cool,6,1404
5,coqueta,7,1406
5,coqueta,7,1407
5,corazon,5,1412
5,cordillera,6,1413
5,cosas,5,1416
5,cosa,6,1418
5,cosplay,7,1420
5,craneo siervo,6,1424
5,craneofaringioma,17,1425
5,crepypasta,15,1427
5,cristal,6,1428
5,CRISTAL,7,1429
5,CRISTIAN ELIZARDO,7,1431
5,cristian montes,8,1433
5,cristian montes,8,1434
5,cristian wood schobitz,28,1437
5,cristian wood,14,1438
5,CRISTIAN,8,1440
5,cristina,5,1442
5,cristobal mancilla,16,1444
5,Cristobal,5,1446
5,cristobal,11,1447
5,cris,7,1448
5,cromosoma,9,1449
5,crystal castles,5,1450
5,cuadrupedo,8,1454
5,cuajar,9,1455
5,cual  es el mejor equipo de futbol chileno,8,1456
5,cual es la fx de la analogia tautologica,8,1458
5,cuando hablra paz en israel,9,1460
5,cuando se acaba el mundo,5,1461
5,cuantos peces hay en el mar,7,1464
5,cuarto poder,12,1465
5,culiar,5,1467
5,cultura  chupistica,11,1468
5,cultura alemana,8,1469
5,curitiba,5,1472
5,cusco,10,1473
5,cyclades,8,1474
5,cynthia correa,9,1475
5,c,9,1477
5,c,9,1478
5,da vinci,8,1480
5,daft punk,6,1483
5,dafuq,12,1484
5,dali,5,1486
5,dallas cowboys,10,1488
5,dame la descripcion de       alo,11,1489
5,damian,17,1491
5,dani te amo,8,1494
5,danica rubio espinosa,14,1495
5,daniel y angela se aman,16,1497
5,daniela berrios,18,1499
5,daniela castro  salinas,9,1500
5,daniela danae de los angeles castro  salinas,15,1501
5,daniela,5,1507
5,daniel,6,1516
5,Daniel,8,1518
5,danny vaccaro salinas,8,1520
5,danulo,5,1521
5,das alte leid,11,1525
5,datilera,6,1526
5,dato,5,1527
5,dave matthews band,6,1528
5,david mirra,8,1530
5,david,8,1532
5,de nada,6,1534
5,de que color es el  caballo blanco de napoleon,6,1536
5,deadpool,11,1538
5,dead,8,1539
5,dedo,5,1541
5,dedos,8,1542
5,del   mito  al logo,10,1546
5,demonio,7,1552
5,derp,8,1553
5,descargar ares,12,1557
5,desigualdad,8,1559
5,destino,8,1562
5,diana cristina reyes pardo,7,1566
5,diana reyes,17,1567
5,Diana,7,1568
5,dictaduea,6,1570
5,dictadura 1973,6,1571
5,dictadura,5,1572
5,dictadura,5,1573
5,diego antista,9,1574
5,diego duran toledo,10,1576
5,diego duran,6,1577
5,diego karadima,8,1578
5,Diego Las Heras,10,1579
5,diego malchuk,17,1580
5,diego maldonado franke,17,1581
5,diego,9,1583
5,Diego,9,1584
5,diego,10,1585
5,diego,9,1586
5,diego,11,1587
5,dimi,15,1591
5,dinosaurio,14,1593
5,dinosaurio,11,1594
5,dino,16,1595
5,dios,7,1597
5,dios,6,1600
5,dios,5,1602
5,dios,5,1603
5,dios,6,1604
5,dios,6,1605
5,dios,7,1610
5,Dios,6,1612
5,Dios,5,1614
5,disfrutar,6,1616
5,distinto,5,1617
5,divertido,9,1618
5,djo,13,1619
5,dmt,8,1621
5,Do  you speak english,5,1622
5,doctor loco,6,1624
5,doctora liliana berrocal,8,1626
5,Doktrina inversa,14,1628
5,dolo,9,1629
5,dominique latournerie,6,1631
5,don zeta,10,1633
5,donde  estas,11,1634
5,donde esta  el atun,6,1635
5,donde esta colombia,12,1636
5,donde estas  la vida,9,1638
5,Dorian grey,7,1640
5,DPGG  GOOGLE,6,1643
5,dream,5,1645
5,droga,9,1646
5,dsfdsg,7,1647
5,dsua ve,7,1648
5,dubstep,10,1649
5,dubstep,13,1650
5,duendesillo,7,1652
5,duoc sede alameda,6,1655
5,durdem,8,1656
5,dwyane wade,12,1657
5,d,6,1658
5,eandro roma,15,1660
5,edicion cero,5,1664
5,eduardo pimentel,10,1669
5,eduardo,32,1671
5,eduardo,29,1673
5,el  javier y el peni se comen los trasero,6,1676
5,el corta churro,13,1681
5,el mossa,5,1688
5,el origen de la vida,6,1689
5,el pueblo unido jamas sera vencido,8,1691
5,el raton con el gato,8,1692
5,el ricardo,9,1693
5,el rodrigo es gay,5,1694
5,el salvador,9,1695
5,el sebastian se la come completa,8,1696
5,el sol en la noche,10,1698
5,El tercer secreto de Fatima,6,1699
5,el tio de barcelona,8,1700
5,elecciones presidenciales chile,9,1704
5,elefante,5,1705
5,elias figueroa cifuentes,12,1708
5,elisa seeger,9,1710
5,elisa,9,1711
5,elizabeth,10,1712
5,elsa pena,10,1715
5,elsa,9,1716
5,elvis,8,1717
5,emboar,7,1719
5,emergency pavilion venezia,5,1720
5,emilia,6,1721
5,emilio   rauld,7,1722
5,eminem,5,1723
5,empatia,5,1725
5,en que eres un compuitador y los computadores siempren tienen la raon,5,1726
5,encontrar,5,1727
5,endimionband,31,1728
5,ENIGMATICO,6,1732
5,enough,6,1733
5,enrique rivera,5,1734
5,enter,8,1736
5,enter,7,1737
5,entropia,7,1738
5,epidictico,8,1741
5,ERES MUJER,13,1742
5,ergo,8,1743
5,eric,14,1744
5,erika,8,1745
5,erizo,8,1746
5,ERROR,5,1747
5,Eryk Biernacki,10,1748
5,ESA ONDA,7,1749
5,escherichia coli  enterohemorrágica,13,1751
5,escribe,10,1760
5,escribe,7,1761
5,escribe,8,1762
5,escribo para buscar,5,1763
5,espacio,5,1771
5,espectro,7,1773
5,Estamos tan contento de hablar en Portugese,5,1778
5,estas muerto,7,1780
5,estas uerto,7,1781
5,estas vivo,11,1782
5,esteban,10,1784
5,esteban,6,1786
5,estela,11,1789
